1	11107483	11107500
1	11108179	11108286
1	11109288	11109370
1	11109647	11109729
1	11112850	11112917
1	11114316	11114453
1	11114811	11114887
1	11115394	11115468
1	11117002	11117086
1	11121244	11121368
1	11121977	11122126
1	11124496	11124633
1	11126620	11126796
1	11127008	11127144
1	11127622	11127806
1	11128002	11128126
1	11128452	11128552
1	11128853	11128951
1	11129736	11129838
1	11130527	11130777
1	11133078	11133197
1	11134349	11134466
1	11139302	11139435
1	11139531	11139658
1	11144646	11144755
1	11144966	11145045
1	11146674	11146791
1	11150124	11150226
1	11157150	11157291
1	11167440	11167517
1	11199256	11199403
1	11199539	11199703
1	11204559	11204703
1	11209310	11209458
1	11210812	11210906
1	11212310	11212474
1	11212794	11212908
1	11213397	11213566
1	11216146	11216234
1	11228666	11228918
1	11230923	11231054
1	11231298	11231434
1	11232434	11232528
1	11233396	11233487
1	11234141	11234265
1	11237841	11238048
1	11238400	11238617
1	11240301	11240547
1	11241551	11241681
1	11243112	11243300
1	11247623	11247733
1	11247817	11248094
1	11253837	11253973
1	11255990	11256192
1	11256931	11257165
1	11258483	11258593
1	11259246	11259409
1	11796319	11796321
1	97450056	97450058
1	97515785	97515787
1	114708533	114708654
1	114709567	114709728
1	114713798	114713978
1	114716048	114716160
1	161509953	161509955
1	161544750	161544752
2	15942063	15942854
2	15945491	15946097
2	25234277	25234420
2	25235705	25235825
2	25236934	25237005
2	25239128	25239215
2	25240300	25240450
2	25240638	25240730
2	25241560	25241707
2	25243896	25243982
2	25244153	25244338
2	25244538	25244652
2	25245251	25245332
2	25246018	25246064
2	25246158	25246309
2	25246618	25246776
2	25247049	25247158
2	25247589	25247749
2	25248035	25248252
2	25249655	25249724
2	25252192	25252197
2	25274939	25275087
2	25275498	25275543
2	25282386	25282711
2	25300137	25300243
2	25313911	25313984
2	29209796	29209798
2	29220745	29220747
2	29220763	29220765
2	29220827	29220829
2	29222345	29222347
2	111123744	111124139
2	111128625	111128751
2	111142311	111142391
2	111144486	111144491
2	111150042	111150147
2	111151820	111151851
2	111161417	111161439
2	111164131	111164231
2	197392301	197392461
2	197392970	197393188
2	197396054	197396328
2	197397983	197398116
2	197398459	197398581
2	197398967	197399028
2	197400053	197400166
2	197400250	197400434
2	197400713	197400936
2	197401398	197401525
2	197401740	197401888
2	197401983	197402130
2	197402554	197402826
2	197402947	197403035
2	197403583	197403764
2	197405074	197405177
2	197405273	197405472
2	197407996	197408119
2	197408367	197408581
2	197409768	197410007
2	197416739	197416911
2	197418507	197418588
2	197418930	197418951
2	197420376	197420542
2	197421027	197421133
2	197423806	197423974
2	197434970	197434999
2	208248385	208248389
2	233760233	233760236
3	10141846	10142187
3	10146512	10146636
3	10149785	10149965
3	38141148	38141150
3	41224631	41224633
3	41224643	41224646
3	52402286	52402421
3	52402600	52402674
3	52402777	52402940
3	52403136	52403298
3	52403414	52403894
3	52404451	52404586
3	52405108	52405294
3	52405763	52405912
3	52406251	52406376
3	52406827	52406907
