1	11167542	11167557
1	11168238	11168343
1	11169347	11169427
1	11169706	11169786
1	11172909	11172974
1	11174375	11174510
1	11174870	11174944
1	11175453	11175525
1	11177061	11177143
1	11181303	11181425
1	11182036	11182183
1	11184555	11184690
1	11186679	11186853
1	11187067	11187201
1	11187681	11187863
1	11188061	11188183
1	11188511	11188609
1	11188912	11189008
1	11189795	11189895
1	11190586	11190834
1	11193137	11193254
1	11194408	11194523
1	11199361	11199492
1	11199590	11199715
1	11204705	11204812
1	11205025	11205102
1	11206733	11206848
1	11210183	11210283
1	11217209	11217348
1	11227499	11227574
1	11259315	11259460
1	11259598	11259760
1	11264618	11264760
1	11269369	11269515
1	11270871	11270963
1	11272369	11272531
1	11272853	11272965
1	11273456	11273623
1	11276205	11276291
1	11288725	11288975
1	11290982	11291111
1	11291357	11291491
1	11292493	11292585
1	11293455	11293544
1	11294200	11294322
1	11297900	11298105
1	11298459	11298674
1	11300360	11300604
1	11301610	11301738
1	11303171	11303357
1	11307682	11307790
1	11307876	11308151
1	11313896	11314030
1	11316049	11316249
1	11316990	11317222
1	11318542	11318650
1	11319305	11319466
1	11856378	11856378
1	97915614	97915614
1	97981343	97981343
1	115251156	115251275
1	115252190	115252349
1	115256421	115256599
1	115258671	115258781
1	161479745	161479745
1	161514542	161514542
2	16082187	16082976
2	16085615	16086219
2	25457148	25457289
2	25458576	25458694
2	25459805	25459874
2	25461999	25462084
2	25463171	25463319
2	25463509	25463599
2	25464431	25464576
2	25466767	25466851
2	25467024	25467207
2	25467409	25467521
2	25468122	25468201
2	25468889	25468933
2	25469029	25469178
2	25469489	25469645
2	25469920	25470027
2	25470460	25470618
2	25470906	25471121
2	25472526	25472593
2	25475063	25475066
2	25497810	25497956
2	25498369	25498412
2	25505257	25505580
2	25523008	25523112
2	25536782	25536853
2	29432664	29432664
2	29443613	29443613
2	29443631	29443631
2	29443695	29443695
2	29445213	29445213
2	111881323	111881716
2	111886204	111886328
2	111899890	111899968
2	111902065	111902068
2	111907621	111907724
2	111909399	111909428
2	111918996	111919016
2	111921710	111921808
2	198257027	198257185
2	198257696	198257912
2	198260780	198261052
2	198262709	198262840
2	198263185	198263305
2	198263693	198263752
2	198264779	198264890
2	198264976	198265158
2	198265439	198265660
2	198266124	198266249
2	198266466	198266612
2	198266709	198266854
2	198267280	198267550
2	198267673	198267759
2	198268309	198268488
2	198269800	198269901
2	198269999	198270196
2	198272722	198272843
2	198273093	198273305
2	198274494	198274731
2	198281465	198281635
2	198283233	198283312
2	198283656	198283675
2	198285102	198285266
2	198285753	198285857
2	198288532	198288698
2	198299696	198299723
2	209113111	209113114
2	234668881	234668882
3	10183532	10183871
3	10188198	10188320
3	10191471	10191649
3	38182641	38182641
3	41266124	41266124
3	41266135	41266138
3	52436304	52436437
3	52436618	52436690
3	52436795	52436956
3	52437154	52437314
3	52437432	52437910
3	52438469	52438602
3	52439126	52439310
3	52439781	52439928
3	52440269	52440392
3	52440845	52440923
3	52441190	52441332
3	52441415	52441476
3	52441974	52442093
3	52442490	52442622
3	52443570	52443624
3	52443730	52443759
3	52443858	52443894
3	178916614	178916967
3	178917478	178917687
3	178919078	178919328
3	178921332	178921577
3	178922291	178922376
3	178927383	178927488
3	178927974	178928126
3	178928219	178928353
3	178935998	178936122
3	178936984	178937065
3	178937359	178937523
3	178937737	178937840
3	178938774	178938945
3	178941869	178941975
3	178942488	178942609
3	178943750	178943828
3	178947060	178947230
3	178947792	178947909
3	178948013	178948164
3	178951882	178952152
4	55152093	55152093
4	55592023	55592216
4	55593464	55593464
4	55593582	55593708
4	55599321	55599321
4	106111627	106111643
4	106155054	106158597
4	106162496	106162590
4	106163991	106164084
4	106164727	106164935
4	106180776	106180926
4	106182916	106183005
4	106190767	106190904
4	106193721	106194075
4	106196205	106197676
5	1295161	1295373
5	170837531	170837569
6	117638347	117638347
7	50358658	50358697
7	50367234	50367353
7	50435704	50436068
7	50444231	50444491
7	50450238	50450405
7	50455043	50455168
7	50459427	50459561
7	50467616	50468325
7	55086971	55223639
7	55224226	55224352
7	55224452	55224536
7	55225356	55225446
7	55227832	55228031
7	55229192	55229324
7	55231426	55231516
7	55232973	55233130
7	55236216	55236222
7	55238000	55238237
7	55238868	55238906
7	55240539	55240593
7	55240676	55240817
7	55241614	55241736
7	55242415	55242513
7	55248986	55249171
7	55259412	55259567
7	55260459	55260534
7	55266410	55266556
7	55268009	55268106
7	55268881	55269048
7	55269428	55269475
7	55270210	55270458
7	55272949	55273310
7	87138645	87138645
7	116335811	116335853
7	116339125	116340338
7	116371722	116371913
7	116380004	116380138
7	116380906	116381079
7	116395409	116395569
7	116397491	116397593
7	116397692	116397828
7	116398513	116398674
7	116399391	116399544
7	116403104	116403322
7	116409699	116409920
7	116411552	116411708
7	116411903	116412043
7	116414935	116415165
7	116417443	116417523
7	116418830	116419011
7	116422042	116422151
7	116423358	116423523
7	116435709	116435845
7	116435941	116436178
7	140426294	140426316
7	140434397	140434570
7	140439612	140439746
7	140449087	140449218
7	140453075	140453193
7	140453987	140454033
7	140476712	140476888
7	140477791	140477875
7	140481376	140481493
7	140482821	140482957
7	140487348	140487384
7	140494108	140494267
7	140500162	140500281
7	140501212	140501360
7	140507760	140507862
7	140508692	140508795
7	140534409	140534672
7	140549911	140550012
7	140624366	140624503
7	148504738	148504798
7	148506163	148506247
7	148506402	148506482
7	148507425	148507506
7	148508717	148508812
7	148511051	148511229
7	148512006	148512131
7	148512598	148512638
7	148513776	148513870
7	148514314	148514483
7	148514969	148515209
7	148516131	148516151
7	148516688	148516779
7	148523546	148523724
7	148524256	148524358
7	148525832	148525972
7	148526820	148526940
7	148529726	148529842
7	148543562	148543690
7	148544274	148544390
8	38271146	38271322
8	38271436	38271541
8	38271670	38271807
8	38272077	38272147
8	38272297	38272419
8	38273388	38273578
8	38274824	38274934
8	38275388	38275509
8	38275746	38275891
8	38277051	38277253
8	38279315	38279459
8	38280543	38280693
8	38282027	38282217
8	38283640	38283763
8	38285439	38285611
8	38285864	38285962
8	38287200	38287466
8	38297824	38297890
8	38314874	38315052
8	38318614	38318624
9	5073770	5073770
9	21968208	21968241
9	21968724	21968770
9	21969731	21969792
9	21970890	21971207
9	21974677	21974826
9	21994138	21994453
9	133748283	133748283
9	133748288	133748288
9	139390523	139392010
9	139393351	139393448
9	139393564	139393711
9	139395004	139395299
9	139396200	139396365
9	139396453	139396540
9	139396724	139396940
9	139397634	139397782
9	139399125	139399556
9	139399762	139400333
9	139400979	139401091
9	139401168	139401425
9	139401757	139401889
9	139402407	139402591
9	139402684	139402837
9	139403322	139403523
