1	11107484	11107500
1	11108180	11108286
1	11109289	11109370
1	11109648	11109729
1	11112851	11112917
1	11114317	11114453
1	11114812	11114887
1	11115395	11115468
1	11117003	11117086
1	11121245	11121368
1	11121978	11122126
1	11124497	11124633
1	11126621	11126796
1	11127009	11127144
1	11127623	11127806
1	11128003	11128126
1	11128453	11128552
1	11128854	11128951
1	11129737	11129838
1	11130528	11130777
1	11133079	11133197
1	11134350	11134466
1	11139303	11139435
1	11139532	11139658
1	11144647	11144755
1	11144967	11145045
1	11146675	11146791
1	11150125	11150226
1	11157151	11157291
1	11167441	11167517
1	11199257	11199403
1	11199540	11199703
1	11204560	11204703
1	11209311	11209458
1	11210813	11210906
1	11212311	11212474
1	11212795	11212908
1	11213398	11213566
1	11216147	11216234
1	11228667	11228918
1	11230924	11231054
1	11231299	11231434
1	11232435	11232528
1	11233397	11233487
1	11234142	11234265
1	11237842	11238048
1	11238401	11238617
1	11240302	11240547
1	11241552	11241681
1	11243113	11243300
1	11247624	11247733
1	11247818	11248094
1	11253838	11253973
1	11255991	11256192
1	11256932	11257165
1	11258484	11258593
1	11259247	11259409
1	11796320	11796321
1	97450057	97450058
1	97515786	97515787
1	114708534	114708654
1	114709568	114709728
1	114713799	114713978
1	114716049	114716160
1	161509954	161509955
1	161544751	161544752
2	15942064	15942854
2	15945492	15946097
2	25234278	25234420
2	25235706	25235825
2	25236935	25237005
2	25239129	25239215
2	25240301	25240450
2	25240639	25240730
2	25241561	25241707
2	25243897	25243982
2	25244154	25244338
2	25244539	25244652
2	25245252	25245332
2	25246019	25246064
2	25246159	25246309
2	25246619	25246776
2	25247050	25247158
2	25247590	25247749
2	25248036	25248252
2	25249656	25249724
2	25252193	25252197
2	25274940	25275087
2	25275499	25275543
2	25282387	25282711
2	25300138	25300243
2	25313912	25313984
2	29209797	29209798
2	29220746	29220747
2	29220764	29220765
2	29220828	29220829
2	29222346	29222347
2	111123745	111124139
2	111128626	111128751
2	111142312	111142391
2	111144487	111144491
2	111150043	111150147
2	111151821	111151851
2	111161418	111161439
2	111164132	111164231
2	197392302	197392461
2	197392971	197393188
2	197396055	197396328
2	197397984	197398116
2	197398460	197398581
2	197398968	197399028
2	197400054	197400166
2	197400251	197400434
2	197400714	197400936
2	197401399	197401525
2	197401741	197401888
2	197401984	197402130
2	197402555	197402826
2	197402948	197403035
2	197403584	197403764
2	197405075	197405177
2	197405274	197405472
2	197407997	197408119
2	197408368	197408581
2	197409769	197410007
2	197416740	197416911
2	197418508	197418588
2	197418931	197418951
2	197420377	197420542
2	197421028	197421133
2	197423807	197423974
2	197434971	197434999
2	208248386	208248389
2	233760234	233760236
3	10141847	10142187
3	10146513	10146636
3	10149786	10149965
3	38141149	38141150
3	41224632	41224633
3	41224644	41224646
3	52402287	52402421
3	52402601	52402674
3	52402778	52402940
3	52403137	52403298
3	52403415	52403894
3	52404452	52404586
3	52405109	52405294
3	52405764	52405912
3	52406252	52406376
3	52406828	52406907
3	52407173	52407316
3	52407398	52407460
3	52407957	52408077
3	52408473	52408606
3	52409553	52409608
3	52409713	52409743
3	52409841	52409878
3	179198825	179199179
3	179199689	179199899
3	179201289	179201540
3	179203543	179203789
3	179204502	179204588
3	179209594	179209700
3	179210185	179210338
3	179210430	179210565
3	179218209	179218334
3	179219195	179219277
3	179219570	179219735
3	179219948	179220052
3	179220985	179221157
3	179224080	179224187
3	179224699	179224821
3	179225961	179226040
3	179229271	179229442
3	179230003	179230121
3	179230224	179230376
3	179234093	179234364
4	54285925	54285926
4	54725856	54726050
4	54727297	54727298
4	54727415	54727542
4	54733154	54733155
4	105190469	105190486
4	105233896	105237440
4	105241338	105241433
4	105242833	105242927
4	105243569	105243778
4	105259618	105259769
4	105261758	105261848
4	105269609	105269747
4	105272563	105272918
4	105275047	105276519
5	1295045	1295258
5	171410526	171410565
6	117317183	117317184
7	50319061	50319101
7	50327637	50327757
7	50368005	50368370
7	50376532	50376793
7	50382539	50382707
7	50387344	50387470
7	50391728	50391863
7	50399917	50400627
7	55019277	55155946
7	55156532	55156659
7	55156758	55156843
7	55157662	55157753
7	55160138	55160338
7	55161498	55161631
7	55163732	55163823
7	55165279	55165437
7	55168522	55168529
7	55170306	55170544
7	55171174	55171213
7	55172845	55172900
7	55172982	55173124
7	55173920	55174043
7	55174721	55174820
7	55181292	55181478
7	55191718	55191874
7	55192765	55192841
7	55198716	55198863
7	55200315	55200413
7	55201187	55201355
7	55201734	55201782
7	55202516	55202765
7	55205255	55205617
7	87509328	87509329
7	116695756	116695799
7	116699070	116700284
7	116731667	116731859
7	116739949	116740084
7	116740851	116741025
7	116755354	116755515
7	116757436	116757539
7	116757637	116757774
7	116758458	116758620
7	116759336	116759490
7	116763049	116763268
7	116769644	116769866
7	116771497	116771654
7	116771848	116771989
7	116774880	116775111
7	116777388	116777469
7	116778775	116778957
7	116781987	116782097
7	116783303	116783469
7	116795654	116795791
7	116795886	116796124
7	140726493	140726516
7	140734596	140734770
7	140739811	140739946
7	140749286	140749418
7	140753274	140753393
7	140754186	140754233
7	140776911	140777088
7	140777990	140778075
7	140781575	140781693
7	140783020	140783157
7	140787547	140787584
7	140794307	140794467
7	140800361	140800481
7	140801411	140801560
7	140807959	140808062
7	140808891	140808995
7	140834608	140834872
7	140850110	140850212
7	140924565	140924703
7	148807645	148807706
7	148809070	148809155
7	148809309	148809390
7	148810332	148810414
7	148811624	148811720
7	148813958	148814137
7	148814913	148815039
7	148815505	148815546
7	148816683	148816778
7	148817221	148817391
7	148817876	148818117
7	148819038	148819059
7	148819595	148819687
7	148826453	148826632
7	148827163	148827266
7	148828739	148828880
7	148829727	148829848
7	148832633	148832750
7	148846469	148846598
7	148847181	148847298
8	38413627	38413804
8	38413917	38414023
8	38414151	38414289
8	38414558	38414629
8	38414778	38414901
8	38415869	38416060
8	38417305	38417416
8	38417869	38417991
8	38418227	38418373
8	38419532	38419735
8	38421796	38421941
8	38423024	38423175
8	38424508	38424699
8	38426121	38426245
8	38427920	38428093
8	38428345	38428444
8	38429681	38429948
8	38440305	38440372
8	38457355	38457534
8	38461095	38461106
9	5073769	5073770
9	21968208	21968242
9	21968724	21968771
9	21969731	21969793
9	21970890	21971208
9	21974677	21974827
9	21994138	21994454
9	130872895	130872896
9	130872900	130872901
9	136496070	136497558
9	136498898	136498996
9	136499111	136499259
9	136500551	136500847
9	136501747	136501913
9	136502000	136502088
9	136502271	136502488
9	136503181	136503330
9	136504672	136505104
9	136505309	136505881
9	136506526	136506639
9	136506715	136506973
9	136507304	136507437
9	136507954	136508139
9	136508231	136508385
9	136508869	136509071
9	136509732	136509961
9	136510652	136510805
9	136511151	136511271
9	136513020	136513134
9	136513391	136513537
9	136514509	136514702
9	136515289	136515400
9	136515482	136515716
9	136515980	136516094
9	136517271	136517385
9	136517751	136517937
9	136518136	136518292
9	136518590	136518824
9	136519442	136519565
9	136522849	136523188
9	136523716	136523979
9	136544023	136544102
9	136545725	136545786
10	43121967	43121968
10	87864469	87864548
10	87894024	87894109
10	87925512	87925557
10	87931045	87931089
10	87933012	87933251
10	87952117	87952259
10	87957852	87958019
10	87960893	87961118
10	87965286	87965472
10	103093222	103093223
10	121479580	121479670
10	121479856	121480021
10	121480050	121480113
10	121482171	121482177
10	121483697	121483803
10	121485394	121485532
10	121487353	121487424
10	121487990	121488113
10	121496531	121496722
10	121498494	121498605
10	121500825	121500947
10	121503789	121503941
10	121515116	121515319
10	121517318	121517463
10	121518681	121518829
10	121519978	121520169
10	121526154	121526194
10	121526728	121526752
10	121538393	121538410
10	121538591	121538715
10	121551289	121551459
10	121564501	121564579
10	121565437	121565704
10	121593708	121593817
11	32391971	32392064
11	32396256	32396407
11	69641313	69641511
11	69643030	69643246
11	69643831	69643991
11	69647993	69648142
11	69651117	69651282
11	108227624	108227696
11	108227775	108227888
11	108229177	108229323
11	108235669	108235834
11	108243952	108244118
11	108244787	108245026
11	108246963	108247127
11	108248932	108249102
11	108250700	108251072
11	108251836	108252031
11	108252816	108252912
11	108253813	108254039
11	108256214	108256340
11	108257480	108257606
11	108258985	108259075
11	108267170	108267342
11	108268409	108268609
11	108271063	108271146
11	108271250	108271406
11	108272531	108272607
11	108272721	108272852
11	108279490	108279608
11	108280994	108281168
11	108282709	108282879
11	108284226	108284473
11	108287599	108287715
11	108288976	108289103
11	108289601	108289801
11	108292618	108292793
11	108293312	108293477
11	108294926	108295059
11	108297286	108297382
11	108299713	108299885
11	108301647	108301789
11	108302852	108303029
11	108304674	108304852
11	108307896	108307984
11	108310159	108310315
11	108312410	108312498
11	108315822	108315911
11	108316010	108316113
11	108317372	108317521
11	108319953	108320058
11	108321300	108321420
11	108325309	108325544
11	108326057	108326225
11	108327644	108327758
11	108329020	108329238
11	108330213	108330421
11	108331443	108331557
11	108331878	108332037
11	108332761	108332900
11	108333885	108333968
11	108334968	108335109
11	108335844	108335961
11	108343221	108343371
11	108345742	108345908
11	108347278	108347365
11	108353765	108353880
11	108354810	108354874
11	108365081	108365218
11	108365324	108365508
12	25207289	25207290
12	25209794	25209911
12	25215440	25215560
12	25225613	25225773
12	25227233	25227412
12	25235205	25235226
12	25245273	25245395
12	57748524	57748617
12	57749181	57749317
12	57749453	57749504
12	57750655	57750765
12	57750922	57751090
12	57751206	57751342
12	57751499	57751717
13	28004051	28004174
13	28014451	28014557
13	28015156	28015256
13	28015589	28015701
13	28018457	28018589
13	28023349	28023477
13	28024860	28024943
13	28027087	28027241
13	28028177	28028288
13	28033886	28033991
13	28034081	28034214
13	28034300	28034407
13	28035494	28035673
13	28035934	28036043
13	28037184	28037288
13	28048274	28048443
13	28049383	28049537
13	28049634	28049774
13	28050094	28050222
13	28052544	28052674
13	28057346	28057462
13	28061866	28062069
13	28070490	28070612
13	28100467	28100510
13	32316460	32316527
13	32319076	32319325
13	32325075	32325184
13	32326100	32326150
13	32326241	32326282
13	32326498	32326613
13	32329442	32329492
13	32330918	32331030
13	32332271	32333387
13	32336264	32341196
13	32344557	32344653
13	32346826	32346896
13	32354860	32355288
13	32356427	32356609
13	32357741	32357929
13	32362522	32362693
13	32363178	32363533
13	32370401	32370557
13	32370955	32371100
13	32376669	32376791
13	32379316	32379515
13	32379749	32379913
13	32380006	32380145
13	32394688	32394933
13	32396897	32397044
13	32398161	32398770
14	104780213	104780214
15	90084265	90084353
15	90084815	90084908
15	90085000	90085098
15	90085274	90085387
15	90087111	90087263
15	90087438	90087575
15	90088358	90088502
15	90088586	90088747
15	90090478	90090644
15	90091552	90091644
15	90102275	90102390
17	7661938	7662014
17	7666205	7666244
17	7669608	7669690
17	7670608	7670715
17	7673218	7673266
17	7673306	7673339
17	7673534	7673608
17	7673700	7675236
17	7675993	7676272
17	7676381	7676403
17	7676520	7676594
17	39699559	39699587
17	39700238	39700311
17	39706989	39707141
17	39708320	39708534
17	39709317	39709452
17	39709812	39709881
17	39710085	39710201
17	39710339	39710481
17	39711927	39712047
17	39712321	39712448
17	39713152	39713269
17	39715285	39715359
17	39715445	39715536
17	39715739	39715939
17	39716300	39716433
17	39716514	39716605
17	39717319	39717484
17	39719786	39719834
17	39723318	39723457
17	39723537	39723660
17	39723911	39724010
17	39724725	39724911
17	39725048	39725204
17	39725326	39725402
17	39725706	39725853
17	39726561	39726659
17	39726814	39727003
17	39727294	39727547
17	39727688	39728044
17	43045677	43045802
17	43047642	43047703
17	43049120	43049194
17	43050061	43050092
17	43051062	43051117
17	43057051	43057135
17	43063332	43063373
17	43063873	43063951
17	43067607	43067695
17	43070927	43071238
17	43074330	43074521
17	43076487	43076614
17	43079333	43079399
17	43082403	43082575
17	43090943	43091032
17	43091434	43094860
17	43095845	43095922
17	43097243	43097289
17	43099774	43099880
17	43104121	43104261
17	43104867	43104956
17	43106455	43106533
17	43115725	43115779
17	43124016	43124096
17	43125181	43125185
17	48728342	48728343
17	76736160	76736464
17	76736798	76737160
18	51047046	51047295
18	51048685	51048860
18	51049294	51049324
18	51051353	51051415
18	51052634	51052652
18	51054780	51054993
18	51058124	51058244
18	51058339	51058456
18	51059865	51059916
18	51065422	51065606
18	51067018	51067187
18	51076637	51076811
18	51078255	51078467
19	1206913	1207203
19	1218416	1218500
19	1219323	1219413
19	1220372	1220505
19	1220580	1220717
19	1221212	1221340
19	1221948	1222006
19	1222984	1223172
19	1226453	1226663
19	1227592	1227857
19	7910271	7910272
19	12943712	12943913
19	29812555	29812578
19	29812688	29812776
19	29812968	29813037
19	29817136	29817282
19	29817405	29817559
19	29820701	29820848
19	29821721	29821817
19	29821995	29822130
19	29822239	29822351
19	29822445	29822603
19	29823654	29823777
19	33301337	33302414
19	43551573	43551574
19	45351660	45351661
20	32358775	32358832
20	32359746	32359791
20	32366383	32366466
20	32367726	32367729
20	32369014	32369123
20	32371777	32371783
20	32372163	32372169
20	32428127	32428248
20	32428324	32428422
20	32429337	32429431
20	32429900	32430053
20	32431142	32431176
20	32431320	32431484
20	32431582	32431679
20	32432879	32432985
20	32433283	32433917
20	32434431	32437338
20	58853657	58853658
21	43094666	43094667
21	43104345	43104346
X	101356176	101356177
